Unnamed: 0,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
890,"April 10, 2020",Pennsylvania,Philadelphia,5200 block of Race St,0,1,http://www.gunviolencearchive.org/incident/1856597,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
891,"April 10, 2020",Pennsylvania,Philadelphia,5900 block of Lindbergh Blvd,0,1,http://www.gunviolencearchive.org/incident/1856599,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
892,"April 10, 2020",Pennsylvania,Philadelphia,6000 block of E Willard St,0,1,http://www.gunviolencearchive.org/incident/1856601,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
893,"April 10, 2020",Illinois,Chicago,4353 W Lexington St,1,0,http://www.gunviolencearchive.org/incident/1656348,https://chicago.suntimes.com/crime/2020/4/10/21217094/man-shot-death-west-side-police-gun-violence-lexington
894,"April 10, 2020",Illinois,Chicago,5900 block of W Potomac Ave,1,0,http://www.gunviolencearchive.org/incident/1656730,https://chicago.suntimes.com/crime/2020/4/10/21217231/demario-wyatt-fatally-shot-austin-police-potomac-gun-violence
895,"April 10, 2020",Florida,Pensacola,6600 block of Tippin Ave,0,1,http://www.gunviolencearchive.org/incident/1656755,https://weartv.com/news/local/victim-recounts-being-shot-in-front-of-his-pensacola-home
896,"April 10, 2020",District of Columbia,Washington,Anacostia Rd SE and Ely Pl SE,0,0,http://www.gunviolencearchive.org/incident/1655873,https://twitter.com/alanhenney/status/1248480280865722369
897,"April 10, 2020",Illinois,Chicago,5000 block of W Huron St,0,1,http://www.gunviolencearchive.org/incident/1656743,https://www.nbcchicago.com/news/local/2-dead-at-least-5-injured-in-shootings-across-chicago/2254303/
898,"April 10, 2020",Delaware,Wilmington,600 block of N Franklin St,0,1,http://www.gunviolencearchive.org/incident/1656144,https://local.nixle.com/alert/7927012/
899,"April 10, 2020",Illinois,Chicago,7900 block of S State St,0,1,http://www.gunviolencearchive.org/incident/1656748,https://www.nbcchicago.com/news/local/2-dead-at-least-5-injured-in-shootings-across-chicago/2254303/
900,"April 10, 2020",Maryland,Baltimore,4000 block of Oakford Ave,0,1,http://www.gunviolencearchive.org/incident/1656972,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-friday-weekend-shootings-20200411-a3votxxt5bb5fh74bdxc3unc3e-story.html
901,"April 10, 2020",Ohio,Cincinnati,4500 block of Colerain Ave,1,0,http://www.gunviolencearchive.org/incident/1655918,https://www.cincinnati.com/story/news/2020/04/16/police-indiana-man-wanted-fatal-shooting-white-oak-woman/5150313002/
902,"April 10, 2020",Oregon,Portland,SE 123rd Ave and SE Powell Blvd,0,1,http://www.gunviolencearchive.org/incident/1656763,https://www.koin.com/news/crime/man-hospitalized-after-shooting-in-se-portland/
903,"April 10, 2020",Florida,Jacksonville,3100 block of Dignan St,0,1,http://www.gunviolencearchive.org/incident/1656175,https://www.firstcoastnews.com/article/news/crime/reported-shooting-in-lackawanna-neighborhood/77-773b1be3-a2ac-44d0-96e3-1de0b9eae325
904,"April 10, 2020",District of Columbia,Washington,700 block of Shepherd St NW,0,1,http://www.gunviolencearchive.org/incident/1656191,https://mpdc.dc.gov/release/vehicle-interest-sought-assault-dangerous-weapon-gun-offense-700-block-shepherd-street
905,"April 10, 2020",Virginia,Newport News,2400 block of Wickham Ave,0,1,http://www.gunviolencearchive.org/incident/1656405,https://www.wtkr.com/news/man-arrested-charged-in-connection-to-newport-news-sexual-assault-shooting
906,"April 10, 2020",Georgia,Atlanta,700 block of Proctor St,1,1,http://www.gunviolencearchive.org/incident/1656182,https://www.cbs46.com/news/man-and-innocent-bystander-shot-in-double-shooting/article_a06dd38a-7afa-11ea-9a1e-a3671f120922.html
907,"April 10, 2020",Florida,Okeechobee,NW Sixth St,0,0,http://www.gunviolencearchive.org/incident/1659188,https://lakeokeechobeenews.com/crime/firearms-stolen-from-truck/
908,"April 10, 2020",Georgia,Bowdon,Dot Rd,0,0,http://www.gunviolencearchive.org/incident/1658677,https://www.ajc.com/news/crime--law/cops-georgia-woman-pointed-shotgun-deputy-threatened-kill-family-members/hfwDARZnUwJJwXONR2JuJK/
909,"April 10, 2020",Florida,Miami Gardens,NW 185th Terrace,1,0,http://www.gunviolencearchive.org/incident/1656782,https://www.local10.com/news/local/2020/04/10/detectives-investigate-persons-death-in-miami-gardens/
910,"April 10, 2020",Ohio,Xenia,Pocahantas St,0,0,http://www.gunviolencearchive.org/incident/1656046,https://www.whio.com/home/report-man-firing-long-rifle-while-walking-xenia-draws-police-deputies/YEQCKHIIPRDHTFHF4L47CPCB2E/
911,"April 10, 2020",South Carolina,Marion,Middleton St,1,0,http://www.gunviolencearchive.org/incident/1656868,https://wpde.com/news/local/man-arrested-in-ohio-for-murder-in-marion-county
912,"November 18, 2020",Wisconsin,Milwaukee,5000 block of N 57th St,1,0,http://www.gunviolencearchive.org/incident/1856109,https://atlasone.app/a/alerts/76d71f8b-ac56-4614-9681-ec1dc25b2076
913,"November 18, 2020",Wisconsin,Milwaukee,2400 block of W Mineral St,0,1,http://www.gunviolencearchive.org/incident/1856116,https://atlasone.app/a/alerts/dae3587e-6746-46f5-96e0-fbeb20336d5e
914,"November 18, 2020",Virginia,Portsmouth,1300 block of Highland Ave,0,1,http://www.gunviolencearchive.org/incident/1856123,https://www.13newsnow.com/article/news/local/mycity/portsmouth/police-respond-to-woman-shot-near-intersection-of-portsmouth-boulevard-oak-street/291-00c16f21-47eb-46f7-ad2d-9833a5555111
915,"November 18, 2020",Maryland,Edgewood,1615 Nuttal Ave,2,0,http://www.gunviolencearchive.org/incident/1855395,https://twitter.com/Harford_Sheriff/status/1329144375507562497/photo/1
916,"November 18, 2020",New York,Brooklyn,Albany Ave and Clarendon Rd,0,1,http://www.gunviolencearchive.org/incident/1856113,https://nypost.com/2020/11/19/man-injured-in-brooklyn-drive-by-shooting/
917,"November 18, 2020",Texas,Corpus Christi,5602 S Padre Island Dr,1,0,http://www.gunviolencearchive.org/incident/1855250,https://www.caller.com/story/news/crime/2020/11/20/man-arrested-charged-murder-spid-convenience-store-shooting/6366887002/
918,"November 18, 2020",South Carolina,Ward,McCreight Rd and Ridgeview Lake Rd,1,0,http://www.gunviolencearchive.org/incident/1857313,https://www.postandcourier.com/aikenstandard/news/body-found-in-edgefield-county-identified-as-aiken-man-death-ruled-homicide/article_43efb534-2b7a-11eb-b2a4-a76d651d55e7.html
919,"November 18, 2020",Tennessee,Antioch,120 block of Cherokee Pl,0,1,http://www.gunviolencearchive.org/incident/1854993,https://www.wkrn.com/news/crime-tracker/suspects-sought-after-man-shot-in-driveway-of-antioch-home/
920,"November 18, 2020",Louisiana,New Orleans,7900 block of Chef Menteur Hwy,0,1,http://www.gunviolencearchive.org/incident/1856176,https://www.fox8live.com/2020/11/18/nopd-man-injured-new-orleans-east-shooting/
921,"November 18, 2020",South Carolina,Swansea,Bachman Dykes Rd,0,1,http://www.gunviolencearchive.org/incident/1856336,https://www.wistv.com/2020/11/20/men-charged-with-shooting-woman-head-during-robbery/
922,"November 18, 2020",Minnesota,Minneapolis (Brooklyn Park),8500 Jefferson Ln N,0,1,http://www.gunviolencearchive.org/incident/1856188,https://twitter.com/CrimeWatchMpls/status/1329398748729008128
923,"November 18, 2020",Michigan,Roseville,19700 Masonic,0,1,http://www.gunviolencearchive.org/incident/1855439,https://www.detroitnews.com/story/news/local/macomb-county/2020/11/18/man-shot-roseville-apartment-complex/3773688001/
924,"November 18, 2020",Michigan,Detroit,12050 Grand River Ave,0,1,http://www.gunviolencearchive.org/incident/1855454,https://www.detroitnews.com/story/news/local/detroit-city/2020/11/18/man-woman-hurt-shooting-leads-crash-detroits-west-side/6339145002/
925,"November 18, 2020",Michigan,Detroit,200 block of W Savannah St,1,1,http://www.gunviolencearchive.org/incident/1856079,https://www.detroitnews.com/story/news/local/detroit-city/2020/11/19/1-man-dead-among-3-shot-detroit-wednesday-night/3775926001/
926,"November 18, 2020",Virginia,Pulaski,1000 block of Newbern Rd,1,0,http://www.gunviolencearchive.org/incident/1855456,https://www.wfxrtv.com/news/local-news/new-river-valley-local-news/one-person-dead-after-pulaski-police-respond-to-early-morning-shooting/
927,"November 18, 2020",Texas,Conroe (Cut And Shoot),25500 block of Tree Monkey Rd,1,1,http://www.gunviolencearchive.org/incident/1856978,https://abc13.com/houston-murder-rate-wilcrest-drive-shooting-woman-kills-ex-boyfriend-kelso-street/8117715/
928,"November 18, 2020",Tennessee,La Vergne,Mable Dr,0,0,http://www.gunviolencearchive.org/incident/1855462,https://www.wkrn.com/news/police-3-in-custody-1-sought-following-drive-by-shooting-in-la-vergne/
929,"November 18, 2020",New York,Rochester,Ketchum St and Remington St,0,1,http://www.gunviolencearchive.org/incident/1855473,https://13wham.com/news/local/woman-shot-on-citys-east-side
930,"November 18, 2020",Michigan,Pontiac,82 Baldwin Ave,0,2,http://www.gunviolencearchive.org/incident/1856200,https://www.radio.com/wwjnewsradio/news/local/deputies-search-for-gunman-after-2-shot-in-bar-parking-lot
931,"November 18, 2020",Louisiana,Lafayette,1800 NE Evangeline Trwy,0,1,http://www.gunviolencearchive.org/incident/1856208,https://www.klfy.com/local/lafayette-police-on-scene-of-shooting-in-parking-lot-at-northgate-mall/
932,"November 18, 2020",Michigan,Wyoming,1300 block of Godfrey Ave SW,0,1,http://www.gunviolencearchive.org/incident/1855478,https://www.wzzm13.com/article/news/crime/woman-shot-outside-business-in-wyoming/69-72d6ea05-0b63-41fb-94a7-8e1002901fd0
933,"November 18, 2020",Michigan,Flint,2500 block of Devon Ln,0,1,http://www.gunviolencearchive.org/incident/1856215,https://www.abc12.com/2020/11/19/39-year-old-in-critical-condition-after-shooting-at-flints-evergreen-regency-apartments/
934,"November 18, 2020",Arizona,Phoenix,N 40th St and E Thomas Rd,1,0,http://www.gunviolencearchive.org/incident/1855872,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-man-shot-killed-during-phoenix-home-invasion
935,"November 18, 2020",Arizona,Lake Havasu City,800 block of Satellite Dr,0,0,http://www.gunviolencearchive.org/incident/1858712,https://www.facebook.com/thebeeaz/posts/3388428544526726
936,"November 18, 2020",Iowa,Waterloo,422 Dane St,0,1,http://www.gunviolencearchive.org/incident/1856003,https://kwwl.com/2020/11/20/arrest-made-in-wednesday-morning-shooting-in-waterloo/
937,"November 19, 2020",California,El Monte,10000 block of Valley Blvd,1,0,http://www.gunviolencearchive.org/incident/1856237,https://www.pasadenastarnews.com/2020/11/19/man-killed-in-afternoon-shooting-in-el-monte/ 
938,"November 19, 2020",Texas,Killeen,3300 block of E Rancier Ave,0,0,http://www.gunviolencearchive.org/incident/1859302,https://kdhnews.com/news/crime/local-police-reports-for-killeen-copperas-cove-harker-heights-and-lampasas/article_be128ece-2b87-11eb-9bf9-47edaee4970e.html
939,"November 19, 2020",New Mexico,Los Lunas,Manzano Ave SE and Airport Dr,1,0,http://www.gunviolencearchive.org/incident/1855788,https://www.abqjournal.com/1523739/protesters-rally-as-state-police-release-video-of-fatal-shooting.html
940,"November 19, 2020",California,Dunnigan,4930 Co Rd 99W,0,1,http://www.gunviolencearchive.org/incident/1856260,https://fox40.com/news/local-news/shooter-still-at-large-after-police-search-dunnigan-motel/
941,"November 19, 2020",Virginia,Richmond,2000 block of Creighton Rd,0,1,http://www.gunviolencearchive.org/incident/1856204,https://www.wtvr.com/news/local-news/man-hospitalized-after-shooting-on-creighton-road
942,"November 19, 2020",New York,Brooklyn,1209 Loring Ave,0,1,http://www.gunviolencearchive.org/incident/1856087,https://www.amny.com/news/nyc-shootings-man-shot-in-brooklyn-building-hallway/
943,"November 19, 2020",Alabama,Eufaula,500 block of S Eufaula Ave,0,1,http://www.gunviolencearchive.org/incident/1856293,https://www.wtvm.com/2020/11/19/shooting-eufaula-business-leaves-man-critical-condition/
944,"November 19, 2020",Kentucky,Henderson,300 block of Letcher St,0,1,http://www.gunviolencearchive.org/incident/1856067,https://www.14news.com/2020/11/19/police-presence-letcher-st-henderson/
945,"November 19, 2020",Tennessee,Memphis,3293 Remington Trace,1,0,http://www.gunviolencearchive.org/incident/1855934,https://wreg.com/news/gunman-wanted-after-deadly-southeast-memphis-shooting/
946,"November 19, 2020",Ohio,Youngstown,3229 South Ave,1,0,http://www.gunviolencearchive.org/incident/1856320,https://www.wytv.com/news/local-news/youngstown-detectives-looking-for-suspect-in-shooting-death-outside-south-side-bar/
947,"November 19, 2020",Louisiana,Columbia,Anding Heights Rd,1,0,http://www.gunviolencearchive.org/incident/1859306,https://www.myarklamiss.com/news/local-news/caldwell-parish-murder-suspect-captured-in-monroe/
948,"November 19, 2020",North Dakota,Fargo,2000 block of 21st Ave S,0,0,http://www.gunviolencearchive.org/incident/1856323,https://www.kvrr.com/2020/11/19/fargo-man-suffering-from-mental-disorder-accidentally-fires-gun/
949,"November 19, 2020",New Jersey,Hasbrouck Heights,,0,0,http://www.gunviolencearchive.org/incident/1857428,https://patersontimes.com/2020/11/20/hasbrouck-heights-man-arrested-for-allegedly-selling-ghost-guns-in-paterson/
950,"November 19, 2020",Ohio,Columbus,3015 E Livingston Ave,0,1,http://www.gunviolencearchive.org/incident/1856085,https://abc6onyourside.com/news/local/woman-injured-in-east-columbus-officer-involved-shooting-charged
951,"November 17, 2020",Florida,Miami,NW 171st St and N Miami Ave,1,0,http://www.gunviolencearchive.org/incident/1854978,https://wsvn.com/news/local/miami-dade/barricaded-subject-killed-in-police-involved-shooting-in-north-miami-dade/
952,"November 17, 2020",Florida,Miami,9300 block of SW 136th St,2,0,http://www.gunviolencearchive.org/incident/1859627,https://miami.cbslocal.com/2020/11/23/medical-examiner-findings-deaths-two-people-south-dade-rental-home/
953,"November 17, 2020",Maryland,Reisterstown,106 Chartley Dr,1,0,http://www.gunviolencearchive.org/incident/1853914,https://baltimore.cbslocal.com/2020/11/17/baltimore-county-police-investigating-shooting-in-reisterstown/
954,"November 17, 2020",Ohio,Dayton,5100 block of Embassy Pl,0,1,http://www.gunviolencearchive.org/incident/1853954,https://dayton247now.com/news/local/police-respond-to-shooting-in-embassy-place
955,"November 17, 2020",Florida,Miami,SW 103rd Ave and SW 173rd St,1,0,http://www.gunviolencearchive.org/incident/1861609,https://wsvn.com/news/local/miami-dade/perrine-family-seeks-answers-regarding-teens-fatal-shooting/
956,"November 17, 2020",Florida,Miami,10875 SW 216th St,0,0,http://www.gunviolencearchive.org/incident/1854987,https://www.miamiherald.com/news/local/crime/article247242144.html
957,"November 17, 2020",Florida,Miami,,0,1,http://www.gunviolencearchive.org/incident/1854989,https://www.miamiherald.com/news/local/crime/article247242144.html
958,"November 17, 2020",Kentucky,Louisville,10800 block of Sparrow Cir,0,1,http://www.gunviolencearchive.org/incident/1853959,https://www.courier-journal.com/story/news/crime/2020/11/17/louisville-police-respond-3-year-old-child-shot/6322243002/
959,"November 17, 2020",Georgia,Macon,Maynard St,0,1,http://www.gunviolencearchive.org/incident/1854996,https://wgxa.tv/news/local/bibb-county-deputies-confirm-man-shot-in-groin-16-year-old-stabbed-in-back-in-macon
960,"November 17, 2020",Maryland,Laurel,9500 block of Muirkirk Rd,1,1,http://www.gunviolencearchive.org/incident/1854261,https://wjla.com/news/local/montgomery-co-police-officer-shot-suspect-dead-officer-involved-shooting
961,"November 17, 2020",Florida,Saint Petersburg,900 block 13th Ave S,0,1,http://www.gunviolencearchive.org/incident/1855001,https://www.tampabay.com/news/st-petersburg/2020/11/18/man-wounded-in-st-petersburg-shooting/
962,"November 17, 2020",Colorado,Aurora,1900 block of S Havana St,1,0,http://www.gunviolencearchive.org/incident/1855003,https://www.auroragov.org/blog/One.aspx?portalId=2869361&postId=17213487&portletAction=viewpost
963,"November 17, 2020",Florida,Tampa,E 136th Ave and N 20th St,0,1,http://www.gunviolencearchive.org/incident/1855006,https://www.abcactionnews.com/news/region-hillsborough/deputies-search-for-suspect-after-shooting-incident-in-tampa
964,"November 17, 2020",Florida,Jacksonville,San Juan Ave and Cassat Ave,1,0,http://www.gunviolencearchive.org/incident/1854954,https://www.news4jax.com/news/local/2020/11/20/authorities-18-year-old-in-police-involved-shooting-had-self-inflicted-gunshot-wound/
965,"November 17, 2020",North Carolina,Greensboro,1600 block of E Washington St,0,1,http://www.gunviolencearchive.org/incident/1855017,https://myfox8.com/news/1-victim-taken-to-hospital-after-shooting-on-east-washington-street-in-greensboro/
966,"November 17, 2020",Massachusetts,Boston,Heath St,0,0,http://www.gunviolencearchive.org/incident/1855019,https://www.universalhub.com/crime/20201117/shots-fired-heath-street-jamaica-plain-one-bullet
967,"November 17, 2020",Georgia,Decatur,4700 block of Memorial Dr,0,1,http://www.gunviolencearchive.org/incident/1855024,https://www.11alive.com/article/news/crime/memorial-drive-shooting-dekalb/85-a566a79b-2fb6-4c9f-b9cd-81cd6de9ed37
968,"November 17, 2020",Georgia,Decatur,3500 block of Robins Landing Way,1,0,http://www.gunviolencearchive.org/incident/1855026,https://www.11alive.com/article/news/crime/memorial-drive-shooting-dekalb/85-a566a79b-2fb6-4c9f-b9cd-81cd6de9ed37
969,"November 17, 2020",Connecticut,New Haven,Grace St,1,0,http://www.gunviolencearchive.org/incident/1855028,https://www.wtnh.com/news/connecticut/new-haven/police-investigating-cedar-hill-ave-grace-st-area/
970,"November 17, 2020",Georgia,Macon,1954 Clinton Rd,1,0,http://www.gunviolencearchive.org/incident/1855015,https://www.macon.com/news/local/crime/article247257989.html
